Year,Date ,hour,Full or Partial ,Review Method,Observer,Time,Direction,Length,Frame,Range,Confidence,Flow cfs,Comments/Notes,Flag
2025,1/26/2025,23:15,Full,15 min,as,No Fish,,,,,,185,,
2025,1/26/2025,23:30,Full,15 min,as,No Fish,,,,,,185,,
2025,1/26/2025,23:45,Full,15 min,as,No Fish,,,,,,185,,
2025,1/27/2025,0:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,0:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,0:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,0:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,1:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,1:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,1:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,1:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,2:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,2:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,2:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,2:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,3:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,3:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,3:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,3:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,4:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,4:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,4:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,4:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,5:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,5:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,5:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,5:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,6:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,6:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,6:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,6:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,7:00,Full,15 min,as,7:14:03,upstream,40.9,4375,7.38,1,186,,
2025,1/27/2025,7:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,7:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,7:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,8:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,8:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,8:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,8:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,9:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,9:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,9:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,9:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,10:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,10:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,10:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,10:45,Full,15 min,as,10:47:16,downstream,48.4,689,13.29,,186,,
2025,1/27/2025,11:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,11:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,11:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,11:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,12:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,12:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,12:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,12:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,13:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,13:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,13:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,13:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,14:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,14:15,Full,15 min,as,14:27:34,upstream,142.5,3919,13.33,3,186,otter,
2025,1/27/2025,14:30,Full,15 min,as,14:43:35,upstream,123.3,4222,12.48,3,186,otter,
2025,1/27/2025,14:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,15:00,Full,15 min,as,15:02:14,downstream,54.5,689,14.42,1,186,,
2025,1/27/2025,15:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,15:30,Full,15 min,as,15:30:03,upstream,106.5,10,14.4,3,186,otter,
2025,1/27/2025,15:30,Full,15 min,,15:33:30,downstream,67.2,1099,10.91,1,186,,
2025,1/27/2025,15:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,16:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,16:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,16:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,16:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,17:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,17:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,17:30,Full,15 min,as,17:37:52,downstream,60.6,2444,10.64,1,186,,
2025,1/27/2025,17:45,Full,15 min,as,17:51:28,upstream,60.7,2026,13.16,1,186,,
2025,1/27/2025,18:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,18:15,Full,15 min,as,18:26:08,upstream,75.6,3463,8.52,1,186,,
2025,1/27/2025,18:30,Full,15 min,as,18:43:43,upstream,55.7,4291,15.03,1,186,,
2025,1/27/2025,18:45,Full,15 min,as,18:50:40,upstream,65.2,1762,12.2,1,186,,
2025,1/27/2025,19:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,19:15,Full,15 min,as,19:15:04,upstream,46.7,17,16.57,1,186,,
2025,1/27/2025,19:30,Full,15 min,as,19:38:54,downstream,51.2,2768,14.52,1,186,,
2025,1/27/2025,19:30,Full,15 min,as,19:43:12,upstream,65.6,4100,7.44,1,186,,
2025,1/27/2025,19:45,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,20:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,20:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,20:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,20:45,Full,15 min,as,20:46:17,upstream,61,392,13.94,1,186,,
2025,1/27/2025,20:45,Full,15 min,as,20:49:11,upstream,72.4,1311,15.05,1,186,,
2025,1/27/2025,21:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,21:15,Full,15 min,as,21:18:07,downstream,59.8,,,,186,,
2025,1/27/2025,21:15,Full,15 min,as,21:27:13,upstream,83.7,3810,10.97,1,186,,
2025,1/27/2025,21:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,21:45,Full,15 min,as,21:53:55,downstream,59.5,2787,12.18,1,186,,
2025,1/27/2025,22:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,22:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,22:30,Full,15 min,as,22:35:59,upstream,55.9,1870,13.6,1,186,,
2025,1/27/2025,22:45,Full,15 min,as,22:50:05,upstream,48.3,1573,17.67,1,186,,
2025,1/27/2025,23:00,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,23:15,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,23:30,Full,15 min,as,No Fish,,,,,,186,,
2025,1/27/2025,23:45,Full,15 min,as,23:45:28,upstream,72.2,143,8.87,1,186,,
2025,1/27/2025,23:45,Full,15 min,as,23:48:09,downstream,56.7,979,14.91,1,186,,
2025,1/28/2025,0:00,Full,15 min,as,0:07:39,upstream,62.3,2370,9.19,1,183,,
2025,1/28/2025,0:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,0:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,0:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,1:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,1:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,1:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,1:45,Full,15 min,as,1:50:55,downstream,63.6,1841,14.09,1,183,,
2025,1/28/2025,2:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,2:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,2:30,Full,15 min,as,2:35:56,downstream,71.2,1837,15.89,1,183,,
2025,1/28/2025,2:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,3:00,Full,15 min,as,3:02:09,upstream,61.1,664,7.17,1,183,,
2025,1/28/2025,3:15,Full,15 min,as,3:18:02,upstream,72.3,944,12.09,1,183,,
2025,1/28/2025,3:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,3:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,4:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,4:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,4:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,4:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,5:00,Full,15 min,as,5:12:52,upstream,35.8,4007,8.65,1,183,,
2025,1/28/2025,5:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,5:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,5:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,6:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,6:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,6:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,6:45,Full,15 min,as,6:50:39,downstream,49.3,1759,14.76,1,183,,
2025,1/28/2025,6:45,Full,15 min,as,6:57:36,downstream,56.2,3933,10,1,183,,
2025,1/28/2025,7:00,Full,15 min,as,7:06:51,upstream,54.2,2129,11.56,1,183,,
2025,1/28/2025,7:00,Full,15 min,as,7:08:22,downstream,64.3,2605,5.88,1,183,,
2025,1/28/2025,7:00,Full,15 min,as,7:13:53,downstream,48.7,4333,12.11,1,183,,
2025,1/28/2025,7:15,Full,15 min,as,7:16:58,upstream,67.6,608,12.32,1,183,,
2025,1/28/2025,7:30,Full,15 min,as,7:32:43,upstream,47.5,834,11.54,1,183,,
2025,1/28/2025,7:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,8:00,Full,15 min,as,8:12:54,downstream,48.7,4017,11.61,1,183,,
2025,1/28/2025,8:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,8:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,8:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,9:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,9:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,9:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,9:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,10:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,10:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,10:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,10:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,11:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,11:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,11:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,11:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,12:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,12:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,12:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,12:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,13:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,13:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,13:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,13:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,14:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,14:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,14:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,14:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,15:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,15:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,15:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,15:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,16:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,16:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,16:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,16:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,17:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,17:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,17:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,17:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,18:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,18:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,18:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,18:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,19:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,19:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,19:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,19:45,Full,15 min,as,19:52:27,upstream,52.7,2334,14.55,1,183,,
2025,1/28/2025,20:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,20:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,20:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,20:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,21:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,21:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,21:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,21:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,22:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,22:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,22:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,22:45,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,23:00,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,23:15,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,23:30,Full,15 min,as,No Fish,,,,,,183,,
2025,1/28/2025,23:45,Full,15 min,as,No Fish,,,,,,183,,
2025,2/1/2025,0:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,0:15,Full,15 min,as,0:17:13,downstream,68.1,700,14.2,1,171,,
2025,2/1/2025,0:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,0:45,Full,15 min,as,0:54:09,upstream,74.2,2881,12.87,1,171,,
2025,2/1/2025,1:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,1:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,1:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,1:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,2:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,2:15,Full,15 min,as,2:16:58,downstream,72,613,11.14,1,171,,
2025,2/1/2025,2:15,Full,15 min,as,2:29:59,downstream,67.4,4730,11.97,1,171,,
2025,2/1/2025,2:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,2:45,Full,15 min,as,2:58:16,downstream,72.8,4194,13.34,1,171,,
2025,2/1/2025,3:00,Full,15 min,as,3:09:09,upstream,72.9,2990,9.96,1,171,,
2025,2/1/2025,3:15,Full,15 min,as,3:28:03,upstream,64,4130,7.74,1,171,,
2025,2/1/2025,3:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,3:45,Full,15 min,as,3:46:22,downstream,62.3,424,8.2,1,171,,
2025,2/1/2025,4:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,4:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,4:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,4:45,Full,15 min,as,4:58:34,upstream,61.5,4275,7.62,1,171,,
2025,2/1/2025,5:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,5:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,5:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,5:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,6:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,6:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,6:30,Full,15 min,as,6:36:11,downstream,72,1949,10.33,1,171,,
2025,2/1/2025,6:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,7:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,7:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,7:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,7:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,8:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,8:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,8:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,8:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,9:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,9:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,9:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,9:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,10:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,10:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,10:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,10:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,11:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,11:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,11:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,11:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,12:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,12:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,12:30,Full,15 min,as,12:31:37,downstream,36,511,10.97,1,171,,
2025,2/1/2025,12:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,13:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,13:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,13:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,13:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,14:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,14:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,14:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,14:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,15:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,15:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,15:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,15:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,16:00,Full,15 min,as,16:12:58,downstream,39.1,4097,8.84,1,171,,
2025,2/1/2025,16:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,16:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,16:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,17:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,17:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,17:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,17:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,18:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,18:15,Full,15 min,as,18:15:27,upstream,73.4,140,13.08,1,171,,
2025,2/1/2025,18:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,18:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,19:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,19:15,Full,15 min,as,19:22:47,upstream,42,2452,6.37,1,171,,
2025,2/1/2025,19:30,Full,15 min,as,19:36:37,downstream,63.2,2084,8.03,1,171,,
2025,2/1/2025,19:30,Full,15 min,as,19:39:30,upstream,60,2998,15.94,1,171,,
2025,2/1/2025,19:45,Full,15 min,as,19:55:19,downstream,63.5,3255,14.54,1,171,,
2025,2/1/2025,20:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,20:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,20:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,20:45,Full,15 min,as,20:56:45,upstream,71.3,3710,9.59,1,171,,
2025,2/1/2025,21:00,Full,15 min,as,21:05:24,downstream,68.8,1700,15.19,1,171,,
2025,2/1/2025,21:15,Full,15 min,as,21:16:52,upstream,77,584,11.34,1,171,,
2025,2/1/2025,21:30,Full,15 min,as,21:44:51,upstream,60.7,4686,8.71,1,171,,
2025,2/1/2025,21:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,22:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,22:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,22:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,22:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,23:00,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,23:15,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,23:30,Full,15 min,as,No Fish,,,,,,171,,
2025,2/1/2025,23:45,Full,15 min,as,No Fish,,,,,,171,,
2025,2/4/2025,0:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,0:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,0:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,0:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,1:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,1:15,Full,15 min,as,1:27:47,upstream,67.5,4037,8.01,1,166,,
2025,2/4/2025,1:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,1:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,2:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,2:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,2:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,2:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,3:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,3:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,3:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,3:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,4:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,4:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,4:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,4:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,5:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,5:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,5:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,5:45,Full,15 min,as,5:45:21,downstream,88.3,106,10.88,1,166,,
2025,2/4/2025,6:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,6:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,6:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,6:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,7:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,7:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,7:30,Full,15 min,as,Otters,,,,,,166,,
2025,2/4/2025,7:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,8:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,8:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,8:30,Full,15 min,as,Otters,,,,,,166,,
2025,2/4/2025,8:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,9:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,9:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,9:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,9:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,10:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,10:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,10:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,10:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,11:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,11:15,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,11:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,11:45,Full,15 min,as,11:52:56,downstream,42.8,2456,10.06,1,166,,
2025,2/4/2025,12:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,12:15,Full,15 min,as,12:24:41,upstream,42.3,3044,3.81,1,166,,
2025,2/4/2025,12:30,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,12:45,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,13:00,Full,15 min,as,No Fish,,,,,,166,,
2025,2/4/2025,13:15,Full,15 min,as,No Fish,,,,,,166,,
