date_time,year,date,hour,data_recorded,data_reviewed,observer,time,direction,length,frame,range,confidence,comments
2025-03-17T06:45:00Z,2025,2025-03-17,6H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T06:45:00Z,2025,2025-03-17,6H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:00:00Z,2025,2025-03-17,7H 0M 0S,Full,15 min,as,7:02:42,downstream,54.3,873,8.21,1,NA
2025-03-17T07:00:00Z,2025,2025-03-17,7H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:15:00Z,2025,2025-03-17,7H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:15:00Z,2025,2025-03-17,7H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:30:00Z,2025,2025-03-17,7H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:30:00Z,2025,2025-03-17,7H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:45:00Z,2025,2025-03-17,7H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T07:45:00Z,2025,2025-03-17,7H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:00:00Z,2025,2025-03-17,8H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:00:00Z,2025,2025-03-17,8H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:15:00Z,2025,2025-03-17,8H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:15:00Z,2025,2025-03-17,8H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:30:00Z,2025,2025-03-17,8H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:30:00Z,2025,2025-03-17,8H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:45:00Z,2025,2025-03-17,8H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T08:45:00Z,2025,2025-03-17,8H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:00:00Z,2025,2025-03-17,9H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:00:00Z,2025,2025-03-17,9H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:15:00Z,2025,2025-03-17,9H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:15:00Z,2025,2025-03-17,9H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:30:00Z,2025,2025-03-17,9H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:30:00Z,2025,2025-03-17,9H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:45:00Z,2025,2025-03-17,9H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T09:45:00Z,2025,2025-03-17,9H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:00:00Z,2025,2025-03-17,10H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:00:00Z,2025,2025-03-17,10H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:15:00Z,2025,2025-03-17,10H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:15:00Z,2025,2025-03-17,10H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:30:00Z,2025,2025-03-17,10H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:30:00Z,2025,2025-03-17,10H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:45:00Z,2025,2025-03-17,10H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T10:45:00Z,2025,2025-03-17,10H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:00:00Z,2025,2025-03-17,11H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:00:00Z,2025,2025-03-17,11H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:15:00Z,2025,2025-03-17,11H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:15:00Z,2025,2025-03-17,11H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:30:00Z,2025,2025-03-17,11H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:30:00Z,2025,2025-03-17,11H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:45:00Z,2025,2025-03-17,11H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T11:45:00Z,2025,2025-03-17,11H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:00:00Z,2025,2025-03-17,12H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:00:00Z,2025,2025-03-17,12H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:15:00Z,2025,2025-03-17,12H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:15:00Z,2025,2025-03-17,12H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:30:00Z,2025,2025-03-17,12H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:30:00Z,2025,2025-03-17,12H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:45:00Z,2025,2025-03-17,12H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T12:45:00Z,2025,2025-03-17,12H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:00:00Z,2025,2025-03-17,13H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:00:00Z,2025,2025-03-17,13H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:15:00Z,2025,2025-03-17,13H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:15:00Z,2025,2025-03-17,13H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:30:00Z,2025,2025-03-17,13H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:30:00Z,2025,2025-03-17,13H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:45:00Z,2025,2025-03-17,13H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T13:45:00Z,2025,2025-03-17,13H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T14:00:00Z,2025,2025-03-17,14H 0M 0S,Full,15 min,as,14:14:24,upstream,72.7,4670,11.06,1,NA
2025-03-17T14:00:00Z,2025,2025-03-17,14H 0M 0S,Full,15 min,jw,14:14:21,upstream,63.9,4652,11.54,1,NA
2025-03-17T14:15:00Z,2025,2025-03-17,14H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T14:15:00Z,2025,2025-03-17,14H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T14:30:00Z,2025,2025-03-17,14H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T14:30:00Z,2025,2025-03-17,14H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T14:45:00Z,2025,2025-03-17,14H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T14:45:00Z,2025,2025-03-17,14H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:00:00Z,2025,2025-03-17,15H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:00:00Z,2025,2025-03-17,15H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:15:00Z,2025,2025-03-17,15H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:15:00Z,2025,2025-03-17,15H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:30:00Z,2025,2025-03-17,15H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:30:00Z,2025,2025-03-17,15H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:45:00Z,2025,2025-03-17,15H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T15:45:00Z,2025,2025-03-17,15H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T16:00:00Z,2025,2025-03-17,16H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T16:00:00Z,2025,2025-03-17,16H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T16:15:00Z,2025,2025-03-17,16H 15M 0S,Full,15 min,as,16:25:58,upstream,73.2,3555,4.8,1,NA
2025-03-17T16:15:00Z,2025,2025-03-17,16H 15M 0S,Full,15 min,as,16:26:01,upstream,53.5,3571,4.27,1,NA
2025-03-17T16:15:00Z,2025,2025-03-17,16H 15M 0S,Full,15 min,jw,16:26:01,upstream,70.2,3568,4.72,1,NA
2025-03-17T16:15:00Z,2025,2025-03-17,16H 15M 0S,Full,15 min,jw,16:26:01,upstream,53.4,3570,4.31,1,NA
2025-03-17T16:30:00Z,2025,2025-03-17,16H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T16:30:00Z,2025,2025-03-17,16H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T16:45:00Z,2025,2025-03-17,16H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T16:45:00Z,2025,2025-03-17,16H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T17:00:00Z,2025,2025-03-17,17H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T17:00:00Z,2025,2025-03-17,17H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T17:15:00Z,2025,2025-03-17,17H 15M 0S,Full,15 min,as,17:22:51,downstream,71.4,2542,9.3,1,NA
2025-03-17T17:15:00Z,2025,2025-03-17,17H 15M 0S,Full,15 min,as,17:23:39,upstream,73.7,2804,9.74,1,NA
2025-03-17T17:15:00Z,2025,2025-03-17,17H 15M 0S,Full,15 min,jw,17:22:51,downstream,50.2,2539,9.5,1,NA
2025-03-17T17:15:00Z,2025,2025-03-17,17H 15M 0S,Full,15 min,jw,17:23:38,upstream,56.1,2801,8.61,1,NA
2025-03-17T17:30:00Z,2025,2025-03-17,17H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T17:30:00Z,2025,2025-03-17,17H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T17:45:00Z,2025,2025-03-17,17H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T17:45:00Z,2025,2025-03-17,17H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:00:00Z,2025,2025-03-17,18H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:00:00Z,2025,2025-03-17,18H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:15:00Z,2025,2025-03-17,18H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:15:00Z,2025,2025-03-17,18H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:30:00Z,2025,2025-03-17,18H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:30:00Z,2025,2025-03-17,18H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:45:00Z,2025,2025-03-17,18H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T18:45:00Z,2025,2025-03-17,18H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:00:00Z,2025,2025-03-17,19H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:00:00Z,2025,2025-03-17,19H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:15:00Z,2025,2025-03-17,19H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:15:00Z,2025,2025-03-17,19H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:30:00Z,2025,2025-03-17,19H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:30:00Z,2025,2025-03-17,19H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T19:45:00Z,2025,2025-03-17,19H 45M 0S,Full,15 min,as,19:52:09,downstream,74,2327,10.15,1,NA
2025-03-17T19:45:00Z,2025,2025-03-17,19H 45M 0S,Full,15 min,as,19:58:57,upstream,72.7,4535,14.36,1,NA
2025-03-17T19:45:00Z,2025,2025-03-17,19H 45M 0S,Full,15 min,jw,19:52:09,downstream,67,2327,10.13,1,NA
2025-03-17T19:45:00Z,2025,2025-03-17,19H 45M 0S,Full,15 min,jw,19:58:52,upstream,48.1,4508,12.33,1,NA
2025-03-17T20:00:00Z,2025,2025-03-17,20H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T20:00:00Z,2025,2025-03-17,20H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,as,20:22:31,upstream,50.1,2439,15.36,1,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,as,20:26:36,downstream,73.4,3765,14.37,1,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,as,20:27:45,downstream,55,4131,9.88,1,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,as,20:28:38,upstream,55,4423,4.61,1,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,jw,20:27:06,downstream,56,3924,12,1,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,jw,20:27:31,downstream,53.4,4054,8.75,1,NA
2025-03-17T20:15:00Z,2025,2025-03-17,20H 15M 0S,Full,15 min,jw,20:28:34,upstream,50.9,4400,5.16,1,NA
2025-03-17T20:30:00Z,2025,2025-03-17,20H 30M 0S,Full,15 min,as,20:34:20,upstream,72.4,1403,11.19,1,NA
2025-03-17T20:30:00Z,2025,2025-03-17,20H 30M 0S,Full,15 min,as,20:40:19,downstream,59.4,3349,14.93,1,NA
2025-03-17T20:30:00Z,2025,2025-03-17,20H 30M 0S,Full,15 min,jw,20:34:16,upstream,53.9,1385,11.16,1,NA
2025-03-17T20:30:00Z,2025,2025-03-17,20H 30M 0S,Full,15 min,jw,20:40:18,downstream,52.7,3347,14.91,1,NA
2025-03-17T20:45:00Z,2025,2025-03-17,20H 45M 0S,Full,15 min,as,20:47:30,upstream,72.1,808,14.86,1,NA
2025-03-17T20:45:00Z,2025,2025-03-17,20H 45M 0S,Full,15 min,as,20:49:01,upstream,54.8,1300,16.89,1,NA
2025-03-17T20:45:00Z,2025,2025-03-17,20H 45M 0S,Full,15 min,as,20:50:46,downstream,73.7,1866,6.71,1,NA
2025-03-17T20:45:00Z,2025,2025-03-17,20H 45M 0S,Full,15 min,jw,20:47:43,upstream,66.7,874,10.9,1,NA
2025-03-17T20:45:00Z,2025,2025-03-17,20H 45M 0S,Full,15 min,jw,20:49:35,downstream,57.5,1484,11.6,1,NA
2025-03-17T21:00:00Z,2025,2025-03-17,21H 0M 0S,Full,15 min,as,21:08:06,upstream,71.7,2628,13.59,1,NA
2025-03-17T21:00:00Z,2025,2025-03-17,21H 0M 0S,Full,15 min,jw,21:08:06,upstream,60,2627,13.57,1,NA
2025-03-17T21:15:00Z,2025,2025-03-17,21H 15M 0S,Full,15 min,as,21:22:13,upstream,53.8,2342,14.71,1,NA
2025-03-17T21:15:00Z,2025,2025-03-17,21H 15M 0S,Full,15 min,jw,21:22:13,upstream,50.8,2342,14.7,1,NA
2025-03-17T21:30:00Z,2025,2025-03-17,21H 30M 0S,Full,15 min,as,21:40:35,downstream,54.4,3435,16.07,1,NA
2025-03-17T21:30:00Z,2025,2025-03-17,21H 30M 0S,Full,15 min,jw,21:40:21,downstream,50.5,3354,14.08,1,NA
2025-03-17T21:45:00Z,2025,2025-03-17,21H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T21:45:00Z,2025,2025-03-17,21H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T22:00:00Z,2025,2025-03-17,22H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T22:00:00Z,2025,2025-03-17,22H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T22:15:00Z,2025,2025-03-17,22H 15M 0S,Full,15 min,as,22:16:52,upstream,71.1,601,10.5,1,NA
2025-03-17T22:15:00Z,2025,2025-03-17,22H 15M 0S,Full,15 min,jw,22:16:41,upstream,57.7,541,11.13,1,NA
2025-03-17T22:30:00Z,2025,2025-03-17,22H 30M 0S,Full,15 min,as,22:33:37,downstream,72.9,1174,12.53,1,NA
2025-03-17T22:30:00Z,2025,2025-03-17,22H 30M 0S,Full,15 min,as,22:36:01,downstream,72.2,1956,6.86,1,NA
2025-03-17T22:30:00Z,2025,2025-03-17,22H 30M 0S,Full,15 min,jw,22:33:28,downstream,55.7,1129,10.79,1,NA
2025-03-17T22:30:00Z,2025,2025-03-17,22H 30M 0S,Full,15 min,jw,22:36:04,downstream,67.6,1968,7.23,1,NA
2025-03-17T22:45:00Z,2025,2025-03-17,22H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T22:45:00Z,2025,2025-03-17,22H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T23:00:00Z,2025,2025-03-17,23H 0M 0S,Full,15 min,as,23:04:43,upstream,72.7,1529,15.12,1,NA
2025-03-17T23:00:00Z,2025,2025-03-17,23H 0M 0S,Full,15 min,jw,23:04:48,upstream,64.7,1555,14.04,1,NA
2025-03-17T23:15:00Z,2025,2025-03-17,23H 15M 0S,Full,15 min,as,23:15:44,upstream,72.8,231,9.89,1,NA
2025-03-17T23:15:00Z,2025,2025-03-17,23H 15M 0S,Full,15 min,jw,23:15:44,upstream,70.4,234,9.81,1,NA
2025-03-17T23:30:00Z,2025,2025-03-17,23H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T23:30:00Z,2025,2025-03-17,23H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T23:45:00Z,2025,2025-03-17,23H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T23:45:00Z,2025,2025-03-17,23H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:00:00Z,2025,2025-03-26,0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:00:00Z,2025,2025-03-26,0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:15:00Z,2025,2025-03-26,15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:15:00Z,2025,2025-03-26,15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:30:00Z,2025,2025-03-26,30M 0S,Full,15 min,as,0:38:33,downstream,50.9,2727,8.75,1,NA
2025-03-26T00:30:00Z,2025,2025-03-26,30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:45:00Z,2025,2025-03-26,45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T00:45:00Z,2025,2025-03-26,45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:00:00Z,2025,2025-03-26,1H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:00:00Z,2025,2025-03-26,1H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:15:00Z,2025,2025-03-26,1H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:15:00Z,2025,2025-03-26,1H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:30:00Z,2025,2025-03-26,1H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:30:00Z,2025,2025-03-26,1H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:45:00Z,2025,2025-03-26,1H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T01:45:00Z,2025,2025-03-26,1H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:00:00Z,2025,2025-03-26,2H 0M 0S,Full,15 min,as,2:03:26,downstream,60.6,1087,10.61,1,NA
2025-03-26T02:00:00Z,2025,2025-03-26,2H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:15:00Z,2025,2025-03-26,2H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:15:00Z,2025,2025-03-26,2H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:30:00Z,2025,2025-03-26,2H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:30:00Z,2025,2025-03-26,2H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:45:00Z,2025,2025-03-26,2H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T02:45:00Z,2025,2025-03-26,2H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:00:00Z,2025,2025-03-26,3H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:00:00Z,2025,2025-03-26,3H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:15:00Z,2025,2025-03-26,3H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:15:00Z,2025,2025-03-26,3H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:30:00Z,2025,2025-03-26,3H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:30:00Z,2025,2025-03-26,3H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T03:45:00Z,2025,2025-03-26,3H 45M 0S,Full,15 min,as,3:58:37,downstream,57.8,4319,8.34,1,NA
2025-03-26T03:45:00Z,2025,2025-03-26,3H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:00:00Z,2025,2025-03-26,4H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:00:00Z,2025,2025-03-26,4H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:15:00Z,2025,2025-03-26,4H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:15:00Z,2025,2025-03-26,4H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:30:00Z,2025,2025-03-26,4H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:30:00Z,2025,2025-03-26,4H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:45:00Z,2025,2025-03-26,4H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T04:45:00Z,2025,2025-03-26,4H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:00:00Z,2025,2025-03-26,5H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:00:00Z,2025,2025-03-26,5H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:15:00Z,2025,2025-03-26,5H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:15:00Z,2025,2025-03-26,5H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:30:00Z,2025,2025-03-26,5H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:30:00Z,2025,2025-03-26,5H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T05:45:00Z,2025,2025-03-26,5H 45M 0S,Full,15 min,as,5:57:37,downstream,47.5,4013,11.36,1,NA
2025-03-26T05:45:00Z,2025,2025-03-26,5H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T06:00:00Z,2025,2025-03-26,6H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T06:00:00Z,2025,2025-03-26,6H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T06:15:00Z,2025,2025-03-26,6H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T06:15:00Z,2025,2025-03-26,6H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
